Timestamp,Protocol,Source IP,Destination IP,Source Port,Destination Port,Cipher Suite
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.255,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.196,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,67.52.222.1,00:07:0d:af:f4:54,67.52.222.8,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.185,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.189,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.197,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.45,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.98,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.31,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.222,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.83,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,65.26.71.1,00:07:0d:af:f4:54,65.26.71.28,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.27,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.129,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.220,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.114,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.68,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.22,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.211,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.169,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.138,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.195,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.14,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.82,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.158,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.184,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.25,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.237,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.251,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.132,00:00:00:00:00:00,1
2024-11-08 17:13:22,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.8,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.207,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.135,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.157,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.40,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.72,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.95.104,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.94.33,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.152,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.208,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.192,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.65,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.210,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.10,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.71.1,00:07:0d:af:f4:54,65.26.71.6,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.95.207,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.13,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.132,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.228,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.139,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.145.164.129,00:07:0d:af:f4:54,24.145.164.174,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.199,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.17,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.27,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.64,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.188,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.106,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.77,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.29,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.71,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.116,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.39,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.10,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.71.1,00:07:0d:af:f4:54,65.26.71.28,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.83,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.8,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.185,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.23.182.1,00:07:0d:af:f4:54,69.23.182.253,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.15,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.19,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.189,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.196,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.226,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.167,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.222,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.129,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.220,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.243,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.75,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.151,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.218,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.22,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.96,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.195,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.211,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.6,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.68,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.93.17,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.138,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.157,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.251,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.132,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.248,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.49,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.8,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.228,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.135,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.197,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.194,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.111,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.152,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.184,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.86,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.112,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.65,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.97,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.94.73,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.122,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.117,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.236,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.64,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.154,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.228,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.249,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.201,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.82,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.199,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.106,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.77,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.71,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.197,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.15,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.29,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.8,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.74,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.191,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.23.182.1,00:07:0d:af:f4:54,69.23.182.253,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.193,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.19,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.10,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.226,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.93,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.39,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.49,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.75,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.6,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.151,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.22,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.102,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.233,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.189,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.28,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.157,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.235,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.133,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.78,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.5,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.90,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.59,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.96,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.184,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.65,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.252,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.218,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.249,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.169,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.49,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.228,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.38,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.196,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.194,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.111,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.181,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.248,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.112,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.72,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.216.86,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.117,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.122,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.82,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.236,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.135,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.213,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.249,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.154,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.201,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.10,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.221.171,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.17,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.131,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.105,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.232,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.71.1,00:07:0d:af:f4:54,65.26.71.19,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.188,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.81.17.1,00:07:0d:af:f4:54,69.81.17.74,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.222,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.193,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.191,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.25,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.45,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.185,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.189,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.195,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.219.49,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.93,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.192,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.75,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.23,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.164,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.133,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.157,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.233,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.172.6,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.218.22,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.220.102,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.92.195,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.173.235,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.93.26,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.217.236,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.174.211,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.5,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.26.92.1,00:07:0d:af:f4:54,65.26.93.137,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,24.166.172.1,00:07:0d:af:f4:54,24.166.175.145,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,65.28.78.1,00:07:0d:af:f4:54,65.28.78.201,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.222.90,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.252,00:00:00:00:00:00,1
2024-11-08 17:13:23,ARP,69.76.216.1,00:07:0d:af:f4:54,69.76.223.65,00:00:00:00:00:00,1
